Date,Adj_Close,Close,Dividends,High,Low,Open,Stock_Splits,Volume,Log_Return,Squared_Return,Ticker,Asset,Role
2010-06-30,7.523166656494141,8.983214378356934,0.0,9.213213920593262,8.928929328918457,9.168213844299316,0.0,739452000,-1.8279636758602835,3.3414512002646397,AAPL,Apple,Stock
2010-07-01,7.431946754455566,8.874285697937012,0.0,9.100000381469728,8.686429023742676,9.08214282989502,0.0,1022896000,-1.2199310139885435,1.488231678891116,AAPL,Apple,Stock
2010-07-02,7.385883331298828,8.819286346435547,0.0,8.961786270141602,8.685713768005371,8.946070671081543,0.0,693842800,-0.6217316742325784,0.3865502747440449,AAPL,Apple,Stock
2010-07-06,7.436429977416992,8.879643440246582,0.0,9.028571128845217,8.791428565979004,8.964285850524902,0.0,615235600,0.6820371558348202,0.4651746819392507,AAPL,Apple,Stock
2010-07-07,7.736725807189941,9.238213539123535,0.0,9.241786003112791,8.91964340209961,8.946070671081543,0.0,654556000,3.958768383648766,15.671847115377064,AAPL,Apple,Stock
2010-07-08,7.719375610351563,9.217499732971191,0.0,9.389286041259766,9.103214263916016,9.374285697937012,0.0,738144400,-0.2245094497946239,0.0504044930470847,AAPL,Apple,Stock
2010-07-09,7.765138626098633,9.272143363952637,0.0,9.282142639160156,9.1128568649292,9.174642562866213,0.0,433322400,0.591082784861951,0.3493788585601594,AAPL,Apple,Stock
2010-07-12,7.69544792175293,9.188928604125977,0.0,9.35178565979004,9.102143287658691,9.233214378356934,0.0,562878400,-0.90153340749329,0.8127624848264627,AAPL,Apple,Stock
2010-07-13,7.531246185302734,8.992856979370117,0.0,9.157142639160156,8.801071166992188,9.15428638458252,0.0,1190924000,-2.156845087632906,4.651980732046198,AAPL,Apple,Stock
2010-07-14,7.559060573577881,9.026070594787598,0.0,9.135713577270508,8.89285659790039,8.906429290771484,0.0,812047600,0.3686395540956792,0.1358951208438612,AAPL,Apple,Stock
2010-07-15,7.520777225494385,8.98035717010498,0.0,9.177499771118164,8.83214282989502,8.865357398986816,0.0,824866000,-0.5077432640851968,0.2578032222238898,AAPL,Apple,Stock
2010-07-16,7.474419116973877,8.925000190734863,0.0,9.106071472167969,8.871786117553711,9.042142868041992,0.0,1039858400,-0.618308092175096,0.382304896849207,AAPL,Apple,Stock
