Date,Adj_Close,Close,Dividends,High,Low,Open,Stock_Splits,Volume,Log_Return,Squared_Return,Ticker,Asset,Role
2010-06-30,1030.7099609375,1030.7099609375,0.0,1048.0799560546875,1028.3299560546875,1040.56005859375,0.0,5067080000,-1.016445397333528,1.033161245760514,^GSPC,S&P 500,Benchmark
2010-07-01,1027.3699951171875,1027.3699951171875,0.0,1033.5799560546875,1010.9099731445312,1031.0999755859375,0.0,6435770000,-0.3245713309244112,0.1053465488580436,^GSPC,S&P 500,Benchmark
2010-07-02,1022.5800170898438,1022.5800170898438,0.0,1032.949951171875,1015.9299926757812,1027.6500244140625,0.0,3968500000,-0.4673271754301508,0.2183946888955229,^GSPC,S&P 500,Benchmark
2010-07-06,1028.06005859375,1028.06005859375,0.0,1042.5,1018.3499755859376,1028.0899658203125,0.0,4691240000,0.5344725887457726,0.2856609481206078,^GSPC,S&P 500,Benchmark
2010-07-07,1060.27001953125,1060.27001953125,0.0,1060.8900146484375,1028.5400390625,1028.5400390625,0.0,4931220000,3.0850023008263836,9.51723919610408,^GSPC,S&P 500,Benchmark
2010-07-08,1070.25,1070.25,0.0,1071.25,1058.239990234375,1062.9200439453125,0.0,4548460000,0.936865495165787,0.8777169560322352,^GSPC,S&P 500,Benchmark
2010-07-09,1077.9599609375,1077.9599609375,0.0,1078.1600341796875,1068.0999755859375,1070.5,0.0,3506570000,0.7178063766629461,0.5152459943779872,^GSPC,S&P 500,Benchmark
2010-07-12,1078.75,1078.75,0.0,1080.780029296875,1070.449951171875,1077.22998046875,0.0,3426990000,0.0732633605952817,0.0053675200057142,^GSPC,S&P 500,Benchmark
2010-07-13,1095.3399658203125,1095.3399658203125,0.0,1099.4599609375,1080.6500244140625,1080.6500244140625,0.0,4640460000,1.5261822735573063,2.3292323321205486,^GSPC,S&P 500,Benchmark
2010-07-14,1095.1700439453125,1095.1700439453125,0.0,1099.0799560546875,1087.6800537109375,1095.6099853515625,0.0,4521050000,-0.0155143664793419,0.0002406955672553,^GSPC,S&P 500,Benchmark
2010-07-15,1096.47998046875,1096.47998046875,0.0,1098.6600341796875,1080.530029296875,1094.4599609375,0.0,4552470000,0.1195388556413606,0.014289538008046,^GSPC,S&P 500,Benchmark
2010-07-16,1064.8800048828125,1064.8800048828125,0.0,1093.8499755859375,1063.3199462890625,1093.8499755859375,0.0,5297350000,-2.924290970075012,8.551477677662254,^GSPC,S&P 500,Benchmark
2010-07-19,1071.25,1071.25,0.0,1074.699951171875,1061.1099853515625,1066.8499755859375,0.0,4089500000,0.5964069587908596,0.355701260494162,^GSPC,S&P 500,Benchmark
2010-07-20,1083.47998046875,1083.47998046875,0.0,1083.93994140625,1056.8800048828125,1064.530029296875,0.0,4713280000,1.1351874168992775,1.288650471486454,^GSPC,S&P 500,Benchmark
2010-07-21,1069.5899658203125,1069.5899658203125,0.0,1088.9599609375,1065.25,1086.6700439453125,0.0,4747180000,-1.2902699582286208,1.664796565107287,^GSPC,S&P 500,Benchmark
2010-07-22,1093.6700439453125,1093.6700439453125,0.0,1097.5,1072.1400146484375,1072.1400146484375,0.0,4826900000,2.2263687822425644,4.9567179545442395,^GSPC,S&P 500,Benchmark
2010-07-23,1102.6600341796875,1102.6600341796875,0.0,1103.72998046875,1087.8800048828125,1092.1700439453125,0.0,4524570000,0.8186420184344789,0.6701747543464778,^GSPC,S&P 500,Benchmark
2010-07-26,1115.010009765625,1115.010009765625,0.0,1115.010009765625,1101.300048828125,1102.8900146484375,0.0,4009650000,1.113790871672976,1.240530105822048,^GSPC,S&P 500,Benchmark
2010-07-27,1113.8399658203125,1113.8399658203125,0.0,1120.949951171875,1109.780029296875,1117.3599853515625,0.0,4725690000,-0.104990830751979,0.0110230745419907,^GSPC,S&P 500,Benchmark
2010-07-28,1106.1300048828125,1106.1300048828125,0.0,1114.6600341796875,1103.1099853515625,1112.8399658203125,0.0,4002390000,-0.6946032638280119,0.4824736941205266,^GSPC,S&P 500,Benchmark
2010-07-29,1101.530029296875,1101.530029296875,0.0,1115.9000244140625,1092.8199462890625,1108.0699462890625,0.0,4612420000,-0.4167292220516642,0.1736632445117852,^GSPC,S&P 500,Benchmark
2010-07-30,1101.5999755859375,1101.5999755859375,0.0,1106.43994140625,1088.010009765625,1098.43994140625,0.0,4006450000,0.006349719619899,4.031893925133052e-05,^GSPC,S&P 500,Benchmark
2010-08-02,1125.8599853515625,1125.8599853515625,0.0,1127.300048828125,1107.530029296875,1107.530029296875,0.0,4144180000,2.178352878116676,4.745221261599206,^GSPC,S&P 500,Benchmark
2010-08-03,1120.4599609375,1120.4599609375,0.0,1125.43994140625,1116.760009765625,1125.3399658203125,0.0,4071820000,-0.4807894641330393,0.2311585088213351,^GSPC,S&P 500,Benchmark
2010-08-04,1127.239990234375,1127.239990234375,0.0,1128.75,1119.4599609375,1121.06005859375,0.0,4057850000,0.6032878060028029,0.3639561768716755,^GSPC,S&P 500,Benchmark
2010-08-05,1125.81005859375,1125.81005859375,0.0,1126.56005859375,1118.81005859375,1125.780029296875,0.0,3685560000,-0.1269329843214742,0.0161119825087556,^GSPC,S&P 500,Benchmark
2010-08-06,1121.6400146484375,1121.6400146484375,0.0,1123.06005859375,1107.1700439453125,1122.0699462890625,0.0,3857890000,-0.3710915566397296,0.1377089434092976,^GSPC,S&P 500,Benchmark
2010-08-09,1127.7900390625,1127.7900390625,0.0,1129.239990234375,1120.9100341796875,1122.800048828125,0.0,3979360000,0.5468087107405527,0.2989997661417454,^GSPC,S&P 500,Benchmark
2010-08-10,1121.06005859375,1121.06005859375,0.0,1127.1600341796875,1111.5799560546875,1122.9200439453125,0.0,3979360000,-0.5985281603927614,0.358235958783143,^GSPC,S&P 500,Benchmark
2010-08-11,1089.469970703125,1089.469970703125,0.0,1116.8900146484375,1088.550048828125,1116.8900146484375,0.0,4511860000,-2.8583405997961564,8.17011098444305,^GSPC,S&P 500,Benchmark
2010-08-12,1083.6099853515625,1083.6099853515625,0.0,1086.719970703125,1076.68994140625,1081.47998046875,0.0,4521050000,-0.5393266400071398,0.290873224621391,^GSPC,S&P 500,Benchmark
2010-08-13,1079.25,1079.25,0.0,1086.25,1079.0,1082.219970703125,0.0,3328890000,-0.4031690712189038,0.1625452999875135,^GSPC,S&P 500,Benchmark
2010-08-16,1079.3800048828125,1079.3800048828125,0.0,1082.6199951171875,1069.489990234375,1077.489990234375,0.0,3142450000,0.0120451288711514,0.0001450851295226,^GSPC,S&P 500,Benchmark
