Date,Adj_Close,Close,Dividends,High,Low,Open,Stock_Splits,Volume,Log_Return,Squared_Return,Ticker,Asset,Role
2010-06-30,37.11667251586914,59.060001373291016,0.0,59.61000061035156,58.939998626708984,59.040000915527344,0.0,15802100,-0.3043182410669817,0.0926095918461015,JNJ,Johnson & Johnson,Stock
2010-07-01,37.122955322265625,59.06999969482422,0.0,59.25,58.650001525878906,59.06999969482422,0.0,17973500,0.0169257486720741,0.0002864809681102,JNJ,Johnson & Johnson,Stock
2010-07-02,37.12924575805664,59.08000183105469,0.0,59.59000015258789,58.849998474121094,59.41999816894531,0.0,10534400,0.0169434325569988,0.0002870799068135,JNJ,Johnson & Johnson,Stock
2010-07-06,37.12924575805664,59.08000183105469,0.0,59.599998474121094,58.66999816894531,59.5,0.0,15461100,0.0,0.0,JNJ,Johnson & Johnson,Stock
2010-07-07,38.09078598022461,60.61000061035156,0.0,60.70000076293945,59.040000915527344,59.33000183105469,0.0,17280000,2.556746065860703,6.536950445294183,JNJ,Johnson & Johnson,Stock
2010-07-08,38.574703216552734,61.380001068115234,0.0,61.72999954223633,60.63999938964844,60.93000030517578,0.0,15895900,1.262428945053425,1.5937268413087031,JNJ,Johnson & Johnson,Stock
2010-07-09,38.04678726196289,60.540000915527344,0.0,61.06999969482422,60.380001068115234,60.970001220703125,0.0,12174000,-1.3780058443054009,1.8989001069398408,JNJ,Johnson & Johnson,Stock
2010-07-12,37.83939743041992,60.209999084472656,0.0,60.540000915527344,60.060001373291016,60.47999954223633,0.0,10797200,-0.5465826189631082,0.2987525593525703,JNJ,Johnson & Johnson,Stock
2010-07-13,38.02164840698242,60.5,0.0,60.959999084472656,60.439998626708984,60.59000015258789,0.0,10924500,0.4804872518779817,0.230867999217255,JNJ,Johnson & Johnson,Stock
2010-07-14,38.09707260131836,60.619998931884766,0.0,60.68000030517578,60.04999923706055,60.15999984741211,0.0,9668500,0.1981752137228485,0.0392734153340966,JNJ,Johnson & Johnson,Stock
2010-07-15,37.87081527709961,60.2599983215332,0.0,60.75,59.900001525878906,60.619998931884766,0.0,12839300,-0.5956674577688303,0.3548197202447812,JNJ,Johnson & Johnson,Stock
2010-07-16,37.355491638183594,59.439998626708984,0.0,60.189998626708984,59.25,60.0,0.0,17569900,-1.37008374091171,1.8771294571106256,JNJ,Johnson & Johnson,Stock
2010-07-19,37.43718719482422,59.56999969482422,0.0,59.790000915527344,59.369998931884766,59.720001220703125,0.0,10277500,0.2184587860892569,0.0477242412195917,JNJ,Johnson & Johnson,Stock
2010-07-20,36.81501770019531,58.58000183105469,0.0,58.77000045776367,58.0,58.45000076293945,0.0,22304800,-1.6758668835586088,2.8085298114084436,JNJ,Johnson & Johnson,Stock
2010-07-21,35.8974609375,57.119998931884766,0.0,58.79999923706055,56.869998931884766,58.79999923706055,0.0,25707600,-2.5239284590056528,6.370214866178649,JNJ,Johnson & Johnson,Stock
2010-07-22,35.83461380004883,57.02000045776367,0.0,57.619998931884766,56.86000061035156,57.43000030517578,0.0,17972900,-0.1752274802086899,0.0307046698202868,JNJ,Johnson & Johnson,Stock
2010-07-23,36.21799850463867,57.630001068115234,0.0,57.63999938964844,57.0,57.279998779296875,0.0,15076600,1.0641899315339394,1.1325002103782105,JNJ,Johnson & Johnson,Stock
2010-07-26,36.28711700439453,57.7400016784668,0.0,58.0099983215332,57.47999954223633,57.650001525878906,0.0,11775200,0.190658328610594,0.0363505982685852,JNJ,Johnson & Johnson,Stock
2010-07-27,36.51335525512695,58.099998474121094,0.0,58.439998626708984,57.619998931884766,57.95000076293945,0.0,16964000,0.621531624759324,0.3863015605759651,JNJ,Johnson & Johnson,Stock
2010-07-28,36.34368515014648,57.83000183105469,0.0,58.25,57.650001525878906,58.13999938964844,0.0,13502100,-0.4657625694495159,0.2169347711002151,JNJ,Johnson & Johnson,Stock
2010-07-29,36.34368515014648,57.83000183105469,0.0,58.27000045776367,57.709999084472656,58.099998474121094,0.0,13031000,0.0,0.0,JNJ,Johnson & Johnson,Stock
2010-07-30,36.50707244873047,58.09000015258789,0.0,58.36000061035156,57.27000045776367,57.630001068115234,0.0,12978000,0.4485542166376878,0.2012008852634498,JNJ,Johnson & Johnson,Stock
2010-08-02,36.90299987792969,58.720001220703125,0.0,58.880001068115234,58.40999984741211,58.5,0.0,11455600,1.078683770995152,1.1635586778083216,JNJ,Johnson & Johnson,Stock
2010-08-03,37.29892349243164,59.349998474121094,0.0,59.599998474121094,58.709999084472656,58.75,0.0,10855100,1.0671620193683646,1.1388347755823658,JNJ,Johnson & Johnson,Stock
2010-08-04,37.54402542114258,59.7400016784668,0.0,59.93000030517578,59.22999954223633,59.369998931884766,0.0,10508800,0.6549790153983914,0.4289975106122463,JNJ,Johnson & Johnson,Stock
2010-08-05,37.55659103393555,59.7599983215332,0.0,59.88999938964844,59.5099983215332,59.529998779296875,0.0,9796700,0.0334634081671994,0.0011197996861645,JNJ,Johnson & Johnson,Stock
2010-08-06,37.68227767944336,59.959999084472656,0.0,60.0,59.25,59.52000045776367,0.0,8524100,0.3341006173271887,0.1116232224984086,JNJ,Johnson & Johnson,Stock
2010-08-09,37.73883819580078,60.04999923706055,0.0,60.25,59.790000915527344,60.0,0.0,6674700,0.1499859192061875,0.022495775960125,JNJ,Johnson & Johnson,Stock
2010-08-10,37.34920120239258,59.43000030517578,0.0,59.810001373291016,58.900001525878906,59.40999984741211,0.0,13550800,-1.0378230508234805,1.0770766848205566,JNJ,Johnson & Johnson,Stock
2010-08-11,36.764739990234375,58.5,0.0,58.95000076293945,58.29999923706055,58.91999816894531,0.0,11470100,-1.5772291119196602,2.48765167148688,JNJ,Johnson & Johnson,Stock
2010-08-12,36.77731704711914,58.52000045776367,0.0,58.709999084472656,58.099998474121094,58.150001525878906,0.0,8240500,0.0342037128523513,0.0011698939728861,JNJ,Johnson & Johnson,Stock
2010-08-13,36.544776916503906,58.150001525878906,0.0,58.4900016784668,58.060001373291016,58.4900016784668,0.0,8546700,-0.6342996979623555,0.4023361068351354,JNJ,Johnson & Johnson,Stock
2010-08-16,36.45677947998047,58.0099983215332,0.0,58.11000061035156,57.470001220703125,57.9900016784668,0.0,8751200,-0.2410838439296707,0.0581214198039058,JNJ,Johnson & Johnson,Stock
2010-08-17,37.21721267700195,59.220001220703125,0.0,59.47999954223633,58.5,58.93000030517578,0.0,13479100,2.064392551080505,4.261716604956676,JNJ,Johnson & Johnson,Stock
2010-08-18,37.29892349243164,59.349998474121094,0.0,59.81999969482422,59.029998779296875,59.459999084472656,0.0,10534900,0.2193104806033708,0.0480970869024815,JNJ,Johnson & Johnson,Stock
2010-08-19,36.90299987792969,58.720001220703125,0.0,59.18000030517578,58.400001525878906,59.16999816894531,0.0,11949700,-1.0671620193683706,1.1388347755823789,JNJ,Johnson & Johnson,Stock
2010-08-20,36.915565490722656,58.7400016784668,0.0,58.90999984741211,58.4900016784668,58.70000076293945,0.0,11286200,0.0340445871619918,0.0011590339150304,JNJ,Johnson & Johnson,Stock
2010-08-23,36.99726104736328,58.869998931884766,0.0,59.349998474121094,58.810001373291016,58.97999954223633,0.0,8842900,0.2210593038737184,0.0488672158291329,JNJ,Johnson & Johnson,Stock
2010-08-24,36.45677947998047,58.0099983215332,0.0,58.689998626708984,57.86000061035156,58.5,0.0,14930400,-1.4716449033512042,2.1657387215595754,JNJ,Johnson & Johnson,Stock
2010-08-25,36.437931060791016,57.97999954223633,0.0,58.20000076293945,57.84000015258789,58.0,0.0,11675000,-0.0517140941220134,0.0026743475308604,JNJ,Johnson & Johnson,Stock
2010-08-26,36.3248176574707,57.79999923706055,0.0,58.220001220703125,57.779998779296875,58.20000076293945,0.0,12834100,-0.3109104491808722,0.0966653074098517,JNJ,Johnson & Johnson,Stock
2010-08-27,36.54050064086914,57.599998474121094,0.54,57.880001068115234,56.9900016784668,57.45000076293945,0.0,11674800,0.5920062338507408,0.350471380918138,JNJ,Johnson & Johnson,Stock
2010-08-30,36.350196838378906,57.29999923706055,0.0,57.79999923706055,57.2599983215332,57.599998474121094,0.0,9240100,-0.5221632978267683,0.2726545095973263,JNJ,Johnson & Johnson,Stock
2010-08-31,36.17256164550781,57.02000045776367,0.0,57.439998626708984,57.0,57.25,0.0,14563100,-0.4898753214082106,0.2399778305247976,JNJ,Johnson & Johnson,Stock
2010-09-01,36.978240966796875,58.290000915527344,0.0,58.36000061035156,57.439998626708984,57.66999816894531,0.0,11603700,2.2028791840868935,4.852676699683338,JNJ,Johnson & Johnson,Stock
2010-09-02,37.18124771118164,58.61000061035156,0.0,58.790000915527344,58.29999923706055,58.52000045776367,0.0,8079700,0.5474882717943247,0.2997434077523363,JNJ,Johnson & Johnson,Stock
2010-09-03,37.384246826171875,58.93000030517578,0.0,59.0,58.5,58.849998474121094,0.0,7533400,0.5444867435498327,0.2964658139015013,JNJ,Johnson & Johnson,Stock
2010-09-07,37.23832702636719,58.70000076293945,0.0,58.970001220703125,58.630001068115234,58.79999923706055,0.0,5625100,-0.3910880535420086,0.1529498656232769,JNJ,Johnson & Johnson,Stock
2010-09-08,37.33348846435547,58.849998474121094,0.0,59.029998779296875,58.41999816894531,58.41999816894531,0.0,8412500,0.255221061783499,0.0651377903778966,JNJ,Johnson & Johnson,Stock
2010-09-09,37.94883728027344,59.81999969482422,0.0,60.029998779296875,59.2599983215332,59.38999938964844,0.0,14077700,1.6348127257728773,2.6726126483489447,JNJ,Johnson & Johnson,Stock
2010-09-10,38.05033493041992,59.97999954223633,0.0,60.0,59.77000045776367,59.939998626708984,0.0,8358800,0.2671021473982827,0.0713435571447739,JNJ,Johnson & Johnson,Stock
2010-09-13,38.26602935791016,60.31999969482422,0.0,60.380001068115234,59.91999816894531,60.060001373291016,0.0,10706600,0.5652654023357696,0.3195249750778194,JNJ,Johnson & Johnson,Stock
2010-09-14,38.43097305297851,60.58000183105469,0.0,60.970001220703125,60.25,60.43000030517578,0.0,9912900,0.4301183727502728,0.1850018145773426,JNJ,Johnson & Johnson,Stock
2010-09-15,38.72914123535156,61.04999923706055,0.0,61.150001525878906,60.5,60.66999816894531,0.0,9111500,0.772859577214037,0.59731192609146,JNJ,Johnson & Johnson,Stock
2010-09-16,38.88138198852539,61.290000915527344,0.0,61.38999938964844,60.7599983215332,60.81999969482422,0.0,10496300,0.3923203764591876,0.1539152777850786,JNJ,Johnson & Johnson,Stock
2010-09-17,39.05901336669922,61.56999969482422,0.0,61.720001220703125,61.130001068115234,61.59000015258789,0.0,12240600,0.455814176751299,0.2077665637274644,JNJ,Johnson & Johnson,Stock
2010-09-20,39.38888168334961,62.09000015258789,0.0,62.22999954223633,61.5099983215332,61.650001525878906,0.0,10991500,0.8409920002245247,0.707267544441647,JNJ,Johnson & Johnson,Stock
2010-09-21,39.29373550415039,61.939998626708984,0.0,62.22999954223633,61.79999923706055,61.86000061035156,0.0,9449200,-0.2418481463287735,0.0584905258826638,JNJ,Johnson & Johnson,Stock
2010-09-22,39.31276321411133,61.970001220703125,0.0,62.5,61.900001525878906,61.97999954223633,0.0,9353300,0.0484125629377741,0.0023437762502039,JNJ,Johnson & Johnson,Stock
2010-09-23,39.21125411987305,61.810001373291016,0.0,62.0,61.56999969482422,61.630001068115234,0.0,8393800,-0.2585429381455628,0.0668444508649403,JNJ,Johnson & Johnson,Stock
2010-09-24,39.42060852050781,62.13999938964844,0.0,62.400001525878906,61.83000183105469,61.97999954223633,0.0,12636900,0.5324937965119442,0.2835496433237038,JNJ,Johnson & Johnson,Stock
2010-09-27,39.35083770751953,62.029998779296875,0.0,62.31999969482422,61.93000030517578,62.220001220703125,0.0,7687600,-0.1771475187394677,0.03138124339555,JNJ,Johnson & Johnson,Stock
2010-09-28,39.604583740234375,62.43000030517578,0.0,62.599998474121094,61.689998626708984,61.959999084472656,0.0,12132800,0.6427599312813397,0.4131403292607925,JNJ,Johnson & Johnson,Stock
2010-09-29,39.52845764160156,62.310001373291016,0.0,62.54999923706055,62.130001068115234,62.310001373291016,0.0,9590000,-0.1924003445009744,0.0370178925640936,JNJ,Johnson & Johnson,Stock
2010-09-30,39.30641555786133,61.959999084472656,0.0,62.70000076293945,61.54999923706055,62.4900016784668,0.0,12845600,-0.5633107833626635,0.3173190386526576,JNJ,Johnson & Johnson,Stock
2010-10-01,39.17321014404297,61.75,0.0,62.25,61.56999969482422,62.09000015258789,0.0,9773200,-0.3394652829823952,0.1152366783503176,JNJ,Johnson & Johnson,Stock
2010-10-04,39.12246322631836,61.66999816894531,0.0,61.97999954223633,61.29999923706055,61.540000915527344,0.0,8703600,-0.1296289377081674,0.0168036614913479,JNJ,Johnson & Johnson,Stock
2010-10-05,39.83930969238281,62.79999923706055,0.0,62.939998626708984,62.0099983215332,62.08000183105469,0.0,12439400,1.8157296475579447,3.296874153020898,JNJ,Johnson & Johnson,Stock
2010-10-06,40.099403381347656,63.209999084472656,0.0,63.2599983215332,62.5,62.88999938964844,0.0,11339800,0.6507350363348884,0.4234560875137685,JNJ,Johnson & Johnson,Stock
2010-10-07,40.105735778808594,63.220001220703125,0.0,63.5,63.0,63.290000915527344,0.0,9826600,0.0157905030535601,0.0002493399866844,JNJ,Johnson & Johnson,Stock
2010-10-08,40.112083435058594,63.22999954223633,0.0,63.38999938964844,63.029998779296875,63.380001068115234,0.0,7354800,0.0158260504348084,0.0002504638723651,JNJ,Johnson & Johnson,Stock
2010-10-11,40.156490325927734,63.29999923706055,0.0,63.310001373291016,63.040000915527344,63.2599983215332,0.0,6172100,0.1106457815777244,0.0122424889809455,JNJ,Johnson & Johnson,Stock
2010-10-12,40.150150299072266,63.290000915527344,0.0,63.439998626708984,62.970001220703125,63.130001068115234,0.0,8707400,-0.0157895457195057,0.0002493097540283,JNJ,Johnson & Johnson,Stock
2010-10-13,40.3341178894043,63.58000183105469,0.0,63.790000915527344,63.290000915527344,63.43000030517578,0.0,10104700,0.4571524718184988,0.2089883824897633,JNJ,Johnson & Johnson,Stock
2010-10-14,40.43562316894531,63.7400016784668,0.0,63.79999923706055,63.38999938964844,63.790000915527344,0.0,8632700,0.2513449508408782,0.0631742843132035,JNJ,Johnson & Johnson,Stock
2010-10-15,40.327789306640625,63.56999969482422,0.0,64.0,63.13999938964844,63.97999954223633,0.0,13265100,-0.2670365777727174,0.0713085338685645,JNJ,Johnson & Johnson,Stock
2010-10-18,40.51175308227539,63.86000061035156,0.0,63.97999954223633,63.25,63.689998626708984,0.0,10814100,0.4551339301559151,0.2071468943791694,JNJ,Johnson & Johnson,Stock
2010-10-19,40.150150299072266,63.290000915527344,0.0,63.66999816894531,62.5,62.88999938964844,0.0,17235400,-0.8965947750425718,0.8038821906336399,JNJ,Johnson & Johnson,Stock
2010-10-20,40.346797943115234,63.599998474121094,0.0,64.02999877929688,63.060001373291016,63.31999969482422,0.0,10206800,0.4885850694396402,0.238715370079338,JNJ,Johnson & Johnson,Stock
2010-10-21,40.5942268371582,63.9900016784668,0.0,64.22000122070312,63.52000045776367,63.86000061035156,0.0,11111700,0.6113825848679518,0.3737886650798183,JNJ,Johnson & Johnson,Stock
2010-10-22,40.48003005981445,63.810001373291016,0.0,64.12000274658203,63.63999938964844,64.08000183105469,0.0,6774800,-0.2817092804467095,0.0793601186898028,JNJ,Johnson & Johnson,Stock
2010-10-25,40.58787155151367,63.97999954223633,0.0,64.2300033569336,63.849998474121094,64.04000091552734,0.0,7794700,0.2660524157347627,0.0707838879183029,JNJ,Johnson & Johnson,Stock
2010-10-26,40.499053955078125,63.84000015258789,0.0,63.95000076293945,63.61000061035156,63.849998474121094,0.0,7122900,-0.2190677014840012,0.0479906578334834,JNJ,Johnson & Johnson,Stock
2010-10-27,40.327789306640625,63.56999969482422,0.0,63.689998626708984,63.279998779296875,63.58000183105469,0.0,11916100,-0.4237822432249847,0.1795913896728001,JNJ,Johnson & Johnson,Stock
2010-10-28,40.321434020996094,63.560001373291016,0.0,64.11000061035156,63.5099983215332,63.939998626708984,0.0,10116000,-0.015760314595637,0.0002483875161534,JNJ,Johnson & Johnson,Stock
2010-10-29,40.43562316894531,63.7400016784668,0.0,63.84000015258789,63.31999969482422,63.63999938964844,0.0,9309900,0.2827968923683581,0.0799740823332007,JNJ,Johnson & Johnson,Stock
2010-11-01,40.40389633178711,63.689998626708984,0.0,64.08999633789062,63.310001373291016,63.880001068115234,0.0,9356000,-0.0784933878457267,0.0061612119354996,JNJ,Johnson & Johnson,Stock
2010-11-02,40.524436950683594,63.880001068115234,0.0,64.19999694824219,63.720001220703125,63.939998626708984,0.0,8632100,0.297894947661744,0.0887413998423932,JNJ,Johnson & Johnson,Stock
2010-11-03,40.721099853515625,64.19000244140625,0.0,64.19999694824219,63.54999923706055,63.9900016784668,0.0,9322100,0.4841208383169767,0.2343729860927323,JNJ,Johnson & Johnson,Stock
2010-11-04,41.08269882202149,64.76000213623047,0.0,64.91999816894531,64.23999786376953,64.31999969482422,0.0,11337400,0.8840697608417735,0.7815793420348305,JNJ,Johnson & Johnson,Stock
