Date,Ticker,Asset,Open,High,Low,Close,Adj_Close,Volume,Dividends,Stock_Splits,Log_Return,Squared_Return
2010-06-30,WMT,Walmart,16.31999969482422,16.323333740234375,16.003332138061523,16.023332595825195,11.574174880981444,55166400,0.0,0.0,-1.7119355968740628,2.9307234878445536
2010-07-01,WMT,Walmart,16.03333282470703,16.136667251586914,15.923333168029783,16.113332748413086,11.63918399810791,54343200,0.0,0.0,0.5601023739615124,0.3137146693173219
2010-07-02,WMT,Walmart,16.14666748046875,16.14666748046875,15.946666717529297,16.0,11.55732250213623,40743900,0.0,0.0,-0.7058117636108905,0.4981702456515156
2010-07-06,WMT,Walmart,16.446666717529297,16.479999542236328,16.086666107177734,16.190000534057617,11.69456672668457,54676800,0.0,0.0,1.1805132655688273,1.3936115701839766
2010-07-07,WMT,Walmart,16.219999313354492,16.323333740234375,16.053333282470703,16.30666732788086,11.77884006500244,48528600,0.0,0.0,0.7180355296727153,0.5155750218723769
2010-07-08,WMT,Walmart,16.440000534057617,16.440000534057617,16.26333236694336,16.393333435058594,11.841443061828612,37950000,0.0,0.0,0.5300795344163907,0.2809843128070975
2010-07-09,WMT,Walmart,16.416667938232422,16.516666412353516,16.383333206176758,16.476667404174805,11.901636123657228,34821600,0.0,0.0,0.507037779856516,0.2570873102018248
2010-07-12,WMT,Walmart,16.593332290649414,16.77666664123535,16.559999465942383,16.706666946411133,12.067769050598145,40322700,0.0,0.0,1.3862303725479046,1.9216346457743023
2010-07-13,WMT,Walmart,16.78333282470703,16.89666748046875,16.700000762939453,16.84666633605957,12.168898582458496,39659400,0.0,0.0,0.8345216454786147,0.6964263767723348
2010-07-14,WMT,Walmart,16.683332443237305,16.786666870117188,16.68000030517578,16.78333282470703,12.123151779174805,32124900,0.0,0.0,-0.3766405608606647,0.14185811208543608
2010-07-15,WMT,Walmart,16.780000686645508,16.81333351135254,16.636667251586914,16.803333282470703,12.13759994506836,36766800,0.0,0.0,0.11910733653977403,0.014186557617598988
2010-07-16,WMT,Walmart,16.71666717529297,16.77666664123535,16.50666618347168,16.55666732788086,11.959421157836914,47766600,0.0,0.0,-1.4788718809615986,2.1870620402988967
2010-07-19,WMT,Walmart,16.573333740234375,16.60333251953125,16.363332748413086,16.50666618347168,11.92330551147461,35688000,0.0,0.0,-0.3024417973025916,0.09147104075562189
2010-07-20,WMT,Walmart,16.420000076293945,17.010000228881836,16.420000076293945,16.959999084472656,12.250762939453123,48851700,0.0,0.0,2.709328461899345,7.340460714457872
2010-07-21,WMT,Walmart,17.0,17.0,16.703332901000977,16.78333282470703,12.123151779174805,36933300,0.0,0.0,-1.0471221201749215,1.0964647345596226
2010-07-22,WMT,Walmart,16.850000381469727,17.030000686645508,16.836666107177734,16.953332901000977,12.245945930480955,35952600,0.0,0.0,1.0077943144698327,1.01564938027772
2010-07-23,WMT,Walmart,16.969999313354492,17.270000457763672,16.96666717529297,17.22333335876465,12.440977096557615,39139200,0.0,0.0,1.5800691199913124,2.49661842395012
2010-07-26,WMT,Walmart,17.22333335876465,17.22333335876465,16.969999313354492,17.043333053588867,12.310957908630373,42336300,0.0,0.0,-1.050587631120655,1.1037343706637095
2010-07-27,WMT,Walmart,16.933332443237305,17.100000381469727,16.886667251586914,16.98666763305664,12.270024299621582,36885600,0.0,0.0,-0.33305135245925827,0.11092320337494108
2010-07-28,WMT,Walmart,16.933332443237305,17.1299991607666,16.933332443237305,17.043333053588867,12.310957908630373,27985500,0.0,0.0,0.33305135245924994,0.11092320337493553
2010-07-29,WMT,Walmart,17.07666778564453,17.260000228881836,16.933332443237305,17.020000457763672,12.29410457611084,28891500,0.0,0.0,-0.1369907933835364,0.01876647747185076
2010-07-30,WMT,Walmart,16.8700008392334,17.083332061767578,16.833332061767578,17.06333351135254,12.325401306152344,40654200,0.0,0.0,0.25424350147085106,0.06463975804015865
2010-08-02,WMT,Walmart,17.183332443237305,17.233333587646484,16.983333587646484,17.136667251586914,12.378373146057127,41583000,0.0,0.0,0.4288569035847721,0.1839182437523185
2010-08-03,WMT,Walmart,17.083332061767578,17.21666717529297,17.010000228881836,17.09666633605957,12.349479675292969,32005800,0.0,0.0,-0.23369181402274003,0.05461186394123892
2010-08-04,WMT,Walmart,17.01333236694336,17.23666763305664,17.003332138061523,17.200000762939453,12.424121856689451,24206700,0.0,0.0,0.6025963335906731,0.3631223412569218
2010-08-05,WMT,Walmart,17.213333129882812,17.22333335876465,17.073333740234375,17.206666946411133,12.42894172668457,22317000,0.0,0.0,0.038786928938358466,0.0015044258564692694
2010-08-06,WMT,Walmart,17.139999389648438,17.26333236694336,17.036666870117188,17.26333236694336,12.469865798950195,24810900,0.0,0.0,0.3287234464968319,0.1080591042767555
2010-08-09,WMT,Walmart,17.27666664123535,17.446666717529297,17.266666412353516,17.35333251953125,12.53488063812256,24796200,0.0,0.0,0.5200211555669304,0.2704220022371656
2010-08-10,WMT,Walmart,17.303333282470703,17.49333381652832,17.229999542236328,17.406667709350586,12.573408126831056,26537400,0.0,0.0,0.3068908383797495,0.09418198668142554
2010-08-11,WMT,Walmart,17.206666946411133,17.206666946411133,16.99333381652832,17.00666618347168,12.356164932250977,33918900,0.101,0.0,-1.7428994340574864,3.037698437237906
2010-08-12,WMT,Walmart,16.85333251953125,16.926666259765625,16.670000076293945,16.809999465942383,12.213276863098145,38390700,0.0,0.0,-1.1631495847849913,1.3529169565854977
2010-08-13,WMT,Walmart,16.77666664123535,16.913333892822266,16.666667938232422,16.799999237060547,12.20601749420166,30285900,0.0,0.0,-0.059456010514602246,0.003535017186312493
2010-08-16,WMT,Walmart,16.72333335876465,16.856666564941406,16.68666648864746,16.803333282470703,12.2084379196167,28946100,0.0,0.0,0.019827805961200803,0.00039314188923503013
2010-08-17,WMT,Walmart,16.93000030517578,17.206666946411133,16.886667251586914,17.00666618347168,12.356164932250977,48946500,0.0,0.0,1.2027777893383778,1.446674410525715
2010-08-18,WMT,Walmart,17.0,17.106666564941406,16.873332977294922,16.953332901000977,12.317416191101074,47235000,0.0,0.0,-0.3140911958578817,0.0986532793154342
2010-08-19,WMT,Walmart,16.899999618530273,16.98666763305664,16.666667938232422,16.68666648864746,12.123677253723145,46902300,0.0,0.0,-1.5853872965685714,2.513452880121003
2010-08-20,WMT,Walmart,16.72333335876465,16.823333740234375,16.676666259765625,16.739999771118164,12.162421226501465,35105100,0.0,0.0,0.31906323428689914,0.10180134747361669
2010-08-23,WMT,Walmart,16.856666564941406,17.166667938232422,16.796667098999023,17.046667098999023,12.385231018066406,43973400,0.0,0.0,1.8153745081803385,3.295584604951006
2010-08-24,WMT,Walmart,16.889999389648438,17.239999771118164,16.866666793823242,17.100000381469727,12.423979759216309,50102400,0.0,0.0,0.312374085626111,0.09757756937074893
2010-08-25,WMT,Walmart,17.083332061767578,17.26333236694336,17.030000686645508,17.183332443237305,12.484521865844728,44527200,0.0,0.0,0.486116963292988,0.23630970200119622
2010-08-26,WMT,Walmart,17.206666946411133,17.206666946411133,16.916667938232422,16.989999771118164,12.344056129455566,35696100,0.0,0.0,-1.1314964155123004,1.2802841383171844
2010-08-27,WMT,Walmart,17.00666618347168,17.083332061767578,16.906667709350586,17.0,12.351327896118164,35805000,0.0,0.0,0.05889170919744176,0.003468233412196046
2010-08-30,WMT,Walmart,17.00666618347168,17.083332061767578,16.843332290649414,16.850000381469727,12.24234104156494,25507500,0.0,0.0,-0.886305888502148,0.7855381279935819
2010-08-31,WMT,Walmart,16.836666107177734,17.03333282470703,16.706666946411133,16.713333129882812,12.143047332763672,76078200,0.0,0.0,-0.8143750351252557,0.6632066978352614
2010-09-01,WMT,Walmart,16.829999923706055,17.143333435058594,16.81999969482422,17.066667556762695,12.39976406097412,40294500,0.0,0.0,2.0920675078643134,4.376746457461599
2010-09-02,WMT,Walmart,17.040000915527344,17.270000457763672,17.040000915527344,17.253332138061523,12.53537940979004,33618300,0.0,0.0,1.0877554095728525,1.1832118310550042
2010-09-03,WMT,Walmart,17.286666870117188,17.363332748413086,17.183332443237305,17.34666633605957,12.603193283081056,28839300,0.0,0.0,0.5395217828428376,0.291083754161914
2010-09-07,WMT,Walmart,17.356666564941406,17.520000457763672,17.280000686645508,17.286666870117188,12.55960178375244,31751400,0.0,0.0,-0.3464761591145808,0.12004572883479231
2010-09-08,WMT,Walmart,17.296667098999023,17.32666778564453,17.17333221435547,17.27666664123535,12.552337646484377,26880000,0.0,0.0,-0.05785405377277428,0.0033470915379430577
2010-09-09,WMT,Walmart,17.35333251953125,17.366666793823242,17.280000686645508,17.303333282470703,12.571712493896484,21869100,0.0,0.0,0.15423350251721316,0.023787973298727196
