Date,Target_Date,Ticker,Asset,Role,Split,Log_Return,Target_Squared_Return
2010-06-30,2010-07-01,WMT,Walmart,Stock,Train,-1.7119355968740628,0.3137146693173219
2010-07-01,2010-07-02,WMT,Walmart,Stock,Train,0.5601023739615124,0.4981702456515156
2010-07-02,2010-07-06,WMT,Walmart,Stock,Train,-0.7058117636108905,1.3936115701839766
2010-07-06,2010-07-07,WMT,Walmart,Stock,Train,1.1805132655688273,0.5155750218723769
2010-07-07,2010-07-08,WMT,Walmart,Stock,Train,0.7180355296727153,0.2809843128070975
2010-07-08,2010-07-09,WMT,Walmart,Stock,Train,0.5300795344163907,0.2570873102018248
2010-07-09,2010-07-12,WMT,Walmart,Stock,Train,0.507037779856516,1.9216346457743023
2010-07-12,2010-07-13,WMT,Walmart,Stock,Train,1.3862303725479046,0.6964263767723348
2010-07-13,2010-07-14,WMT,Walmart,Stock,Train,0.8345216454786147,0.141858112085436
2010-07-14,2010-07-15,WMT,Walmart,Stock,Train,-0.3766405608606647,0.0141865576175989
2010-07-15,2010-07-16,WMT,Walmart,Stock,Train,0.119107336539774,2.1870620402988967
2010-07-16,2010-07-19,WMT,Walmart,Stock,Train,-1.4788718809615986,0.0914710407556218
2010-07-19,2010-07-20,WMT,Walmart,Stock,Train,-0.3024417973025916,7.340460714457872
2010-07-20,2010-07-21,WMT,Walmart,Stock,Train,2.709328461899345,1.0964647345596226
2010-07-21,2010-07-22,WMT,Walmart,Stock,Train,-1.0471221201749217,1.01564938027772
2010-07-22,2010-07-23,WMT,Walmart,Stock,Train,1.0077943144698327,2.49661842395012
2010-07-23,2010-07-26,WMT,Walmart,Stock,Train,1.5800691199913124,1.1037343706637095
2010-07-26,2010-07-27,WMT,Walmart,Stock,Train,-1.050587631120655,0.110923203374941
2010-07-27,2010-07-28,WMT,Walmart,Stock,Train,-0.3330513524592582,0.1109232033749355
2010-07-28,2010-07-29,WMT,Walmart,Stock,Train,0.3330513524592499,0.0187664774718507
2010-07-29,2010-07-30,WMT,Walmart,Stock,Train,-0.1369907933835364,0.0646397580401586
2010-07-30,2010-08-02,WMT,Walmart,Stock,Train,0.254243501470851,0.1839182437523185
2010-08-02,2010-08-03,WMT,Walmart,Stock,Train,0.4288569035847721,0.0546118639412389
2010-08-03,2010-08-04,WMT,Walmart,Stock,Train,-0.23369181402274,0.3631223412569218
2010-08-04,2010-08-05,WMT,Walmart,Stock,Train,0.6025963335906731,0.0015044258564692
2010-08-05,2010-08-06,WMT,Walmart,Stock,Train,0.0387869289383584,0.1080591042767555
2010-08-06,2010-08-09,WMT,Walmart,Stock,Train,0.3287234464968319,0.2704220022371656
2010-08-09,2010-08-10,WMT,Walmart,Stock,Train,0.5200211555669304,0.0941819866814255
2010-08-10,2010-08-11,WMT,Walmart,Stock,Train,0.3068908383797495,3.037698437237906
2010-08-11,2010-08-12,WMT,Walmart,Stock,Train,-1.7428994340574864,1.3529169565854977
2010-08-12,2010-08-13,WMT,Walmart,Stock,Train,-1.1631495847849913,0.0035350171863124
2010-08-13,2010-08-16,WMT,Walmart,Stock,Train,-0.0594560105146022,0.000393141889235
2010-08-16,2010-08-17,WMT,Walmart,Stock,Train,0.0198278059612008,1.446674410525715
2010-08-17,2010-08-18,WMT,Walmart,Stock,Train,1.2027777893383778,0.0986532793154342
2010-08-18,2010-08-19,WMT,Walmart,Stock,Train,-0.3140911958578817,2.513452880121003
2010-08-19,2010-08-20,WMT,Walmart,Stock,Train,-1.5853872965685714,0.1018013474736166
2010-08-20,2010-08-23,WMT,Walmart,Stock,Train,0.3190632342868991,3.295584604951006
2010-08-23,2010-08-24,WMT,Walmart,Stock,Train,1.8153745081803383,0.0975775693707489
2010-08-24,2010-08-25,WMT,Walmart,Stock,Train,0.312374085626111,0.2363097020011962
2010-08-25,2010-08-26,WMT,Walmart,Stock,Train,0.486116963292988,1.2802841383171844
2010-08-26,2010-08-27,WMT,Walmart,Stock,Train,-1.1314964155123004,0.003468233412196
2010-08-27,2010-08-30,WMT,Walmart,Stock,Train,0.0588917091974417,0.7855381279935819
2010-08-30,2010-08-31,WMT,Walmart,Stock,Train,-0.886305888502148,0.6632066978352614
2010-08-31,2010-09-01,WMT,Walmart,Stock,Train,-0.8143750351252557,4.376746457461599
2010-09-01,2010-09-02,WMT,Walmart,Stock,Train,2.0920675078643134,1.1832118310550042
2010-09-02,2010-09-03,WMT,Walmart,Stock,Train,1.0877554095728523,0.291083754161914
2010-09-03,2010-09-07,WMT,Walmart,Stock,Train,0.5395217828428376,0.1200457288347923
2010-09-07,2010-09-08,WMT,Walmart,Stock,Train,-0.3464761591145808,0.003347091537943
2010-09-08,2010-09-09,WMT,Walmart,Stock,Train,-0.0578540537727742,0.0237879732987271
2010-09-09,2010-09-10,WMT,Walmart,Stock,Train,0.1542335025172131,0.0133481913245013
2010-09-10,2010-09-13,WMT,Walmart,Stock,Train,0.1155343729134379,0.212266895394706
2010-09-13,2010-09-14,WMT,Walmart,Stock,Train,0.4607243160445365,0.7364843259791669
2010-09-14,2010-09-15,WMT,Walmart,Stock,Train,0.858186649849068,0.1437128423679743
2010-09-15,2010-09-16,WMT,Walmart,Stock,Train,0.3790947670015695,0.2993344141175289
2010-09-16,2010-09-17,WMT,Walmart,Stock,Train,0.5471146261228345,0.0695789745343708
2010-09-17,2010-09-20,WMT,Walmart,Stock,Train,-0.2637782677446549,0.9897786629933792
2010-09-20,2010-09-21,WMT,Walmart,Stock,Train,0.9948762048583628,0.0031375837643464
2010-09-21,2010-09-22,WMT,Walmart,Stock,Train,0.0560141389681789,0.2167652246878613
2010-09-22,2010-09-23,WMT,Walmart,Stock,Train,0.4655805243863421,0.1000698775410662
2010-09-23,2010-09-24,WMT,Walmart,Stock,Train,-0.316338232815868,0.6372620737901039
2010-09-24,2010-09-27,WMT,Walmart,Stock,Train,0.7982869620569435,1.2446775100427456
2010-09-27,2010-09-28,WMT,Walmart,Stock,Train,-1.1156511596564338,0.4015787703143321
2010-09-28,2010-09-29,WMT,Walmart,Stock,Train,0.6337024304153583,0.7693450806785568
2010-09-29,2010-09-30,WMT,Walmart,Stock,Train,-0.8771231844379425,0.1012248393429819
2010-09-30,2010-10-01,WMT,Walmart,Stock,Train,0.3181585129192396,0.0896697750532682
2010-10-01,2010-10-04,WMT,Walmart,Stock,Train,-0.2994491193062158,0.1543179752208019
2010-10-04,2010-10-05,WMT,Walmart,Stock,Train,0.3928332664385769,0.6391361244200884
2010-10-05,2010-10-06,WMT,Walmart,Stock,Train,0.7994598954419717,1.0643183854188958
2010-10-06,2010-10-07,WMT,Walmart,Stock,Train,1.0316580758269165,0.134848954709993
2010-10-07,2010-10-08,WMT,Walmart,Stock,Train,-0.3672178572863703,0.0084572909488665
2010-10-08,2010-10-11,WMT,Walmart,Stock,Train,0.0919635305372002,0.1346069038129032
2010-10-11,2010-10-12,WMT,Walmart,Stock,Train,0.3668881352849983,1.616806328333473
2010-10-12,2010-10-13,WMT,Walmart,Stock,Train,-1.2715369944808814,0.0344600788338061
2010-10-13,2010-10-14,WMT,Walmart,Stock,Train,-0.1856342609374845,1.1337241953795285
2010-10-14,2010-10-15,WMT,Walmart,Stock,Train,-1.064764854500527,0.0352093963438816
2010-10-15,2010-10-18,WMT,Walmart,Stock,Train,0.1876416700625999,0.5861417805498874
2010-10-18,2010-10-19,WMT,Walmart,Stock,Train,0.7655989684879986,0.675391422180127
2010-10-19,2010-10-20,WMT,Walmart,Stock,Train,-0.8218220136867392,0.0789022225749325
2010-10-20,2010-10-21,WMT,Walmart,Stock,Train,0.2808953943640453,1.0855179177826408
2010-10-21,2010-10-22,WMT,Walmart,Stock,Train,1.0418819116304117,0.0030801401079477
2010-10-22,2010-10-25,WMT,Walmart,Stock,Train,0.0554990099726809,0.0414840463096634
2010-10-25,2010-10-26,WMT,Walmart,Stock,Train,-0.2036763273177897,1.2640138108102803
2010-10-26,2010-10-27,WMT,Walmart,Stock,Train,1.1242836878698723,1.6196608453750736
2010-10-27,2010-10-28,WMT,Walmart,Stock,Train,-1.2726589666423105,0.1513756586575779
2010-10-28,2010-10-29,WMT,Walmart,Stock,Train,0.3890702490008429,0.0276442148893908
2010-10-29,2010-11-01,WMT,Walmart,Stock,Train,0.1662654951858348,0.0666234508365505
2010-11-01,2010-11-02,WMT,Walmart,Stock,Train,0.25811518908532,0.774298547953446
2010-11-02,2010-11-03,WMT,Walmart,Stock,Train,0.8799423549036869,0.0478651468993667
2010-11-03,2010-11-04,WMT,Walmart,Stock,Train,0.2187810478523373,0.6661174296969453
