Date,Target_Date,Ticker,Asset,Role,Split,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Return_Lag10,Return_Lag21,Squared_Return_Lag1,Squared_Return_Lag2,Squared_Return_Lag3,Squared_Return_Lag5,Squared_Return_Lag10,Squared_Return_Lag21,Rolling_Vol_5,Rolling_Vol_10,Rolling_Vol_21,Rolling_Vol_63,Target_Squared_Return
2010-09-28,2010-09-29,JNJ,Johnson & Johnson,Stock,Train,0.6427792573091133,-0.177176566629144,0.5324839646039892,0.0484319839530048,0.77282017847817,-0.5221737921233597,0.4131651736268553,0.0313915357624915,0.2835391725603824,0.0023456570696241,0.5972510282630304,0.2726654691804897,0.41020497420482355,0.42389345963213215,0.6656727974078015,0.9025450142201148,0.0370364553674335
2010-09-29,2010-09-30,JNJ,Johnson & Johnson,Stock,Train,-0.192448578501982,0.6427792573091133,-0.177176566629144,-0.2585040489591908,0.3923695863100058,-0.4898542812810508,0.0370364553674335,0.4131651736268553,0.0313915357624915,0.0668243433282957,0.153953892261085,0.2399572168893748,0.43934199428382137,0.41426126385320083,0.6468668948447432,0.9018504090137783,0.3172536843467632
2010-09-30,2010-10-01,JNJ,Johnson & Johnson,Stock,Train,-0.5632527712730433,-0.192448578501982,0.6427792573091133,0.5324839646039892,0.4557652996418009,2.2028789543150764,0.3172536843467632,0.0370364553674335,0.4131651736268553,0.2835391725603824,0.2077220083575806,4.852675687364284,0.5173576843921897,0.47222045925254874,0.6520877685114588,0.9056658082196622,0.1152630808246091
2010-10-01,2010-10-04,JNJ,Johnson & Johnson,Stock,Train,-0.3395041690828098,-0.5632527712730433,-0.192448578501982,-0.177176566629144,0.8410407509243059,0.547488215469445,0.1152630808246091,0.3172536843467632,0.0370364553674335,0.0313915357624915,0.7073495447153203,0.2997433460779174,0.45684515584556634,0.47424252062105876,0.5230181635691549,0.9072460881445844,0.0168087242930622
2010-10-04,2010-10-05,JNJ,Johnson & Johnson,Stock,Train,-0.1296484642911834,-0.3395041690828098,-0.5632527712730433,0.6427792573091133,-0.2418869555071791,0.5444458717413035,0.0168087242930622,0.1152630808246091,0.3172536843467632,0.4131651736268553,0.058509299244532,0.2964213072561479,0.45600573493279756,0.3794835936763627,0.5262155642817387,0.9075891195531757,3.296946245929159
2010-10-05,2010-10-06,JNJ,Johnson & Johnson,Stock,Train,1.8157494997738977,-0.1296484642911834,-0.3395041690828098,-0.192448578501982,0.0484319839530048,-0.3910676854760481,3.296946245929159,0.0168087242930622,0.1152630808246091,0.0370364553674335,0.0023456570696241,0.1529339346235933,0.9635191602204326,0.6984454774566518,0.6263161671623807,0.8793761990838386,0.4234933930516671
2010-10-06,2010-10-07,JNJ,Johnson & Johnson,Stock,Train,0.6507636998570734,1.8157494997738977,-0.1296484642911834,-0.5632527712730433,-0.2585040489591908,0.2552415236883075,0.4234933930516671,3.296946245929159,0.0168087242930622,0.3172536843467632,0.0668243433282957,0.0651482354147288,0.969333804078673,0.7156341316193222,0.609639732337156,0.8693319392485486,0.0002505429299415
2010-10-07,2010-10-08,JNJ,Johnson & Johnson,Stock,Train,0.0158285479416633,0.6507636998570734,1.8157494997738977,-0.3395041690828098,0.5324839646039892,1.634812560087438,0.0002505429299415,0.4234933930516671,3.296946245929159,0.1152630808246091,0.2835391725603824,2.672612106619643,0.8720917246945498,0.7012993030723957,0.6137738505330502,0.8496173817918214,0.0002495614053957
2010-10-08,2010-10-11,JNJ,Johnson & Johnson,Stock,Train,0.015797512633188,0.0158285479416633,0.6507636998570734,-0.1296484642911834,-0.177176566629144,0.2671121459802707,0.0002495614053957,0.0002505429299415,0.4234933930516671,0.0168087242930622,0.0313915357624915,0.0713488985301854,0.8086715553212493,0.6951806528684475,0.5404463853300966,0.8458354224829379,0.0122403822408286
2010-10-11,2010-10-12,JNJ,Johnson & Johnson,Stock,Train,0.1106362609673185,0.015797512633188,0.0158285479416633,1.8157494997738977,0.6427792573091133,0.5652254137669211,0.0122403822408286,0.0002495614053957,0.0002505429299415,3.296946245929159,0.4131651736268553,0.3194797683679872,0.7700711300884084,0.6849132656066169,0.5414789470202797,0.8443820146737664,0.0002496098323097
2010-10-12,2010-10-13,JNJ,Johnson & Johnson,Stock,Train,-0.0157990452974142,0.1106362609673185,0.015797512633188,0.6507636998570734,-0.192448578501982,0.4301383105264304,0.0002496098323097,0.0122403822408286,0.0002495614053957,0.4234933930516671,0.0370364553674335,0.1850189661825318,0.2809213123741521,0.669379128970413,0.539759158687003,0.8443569091059132,0.209005677368538
2010-10-13,2010-10-14,JNJ,Johnson & Johnson,Stock,Train,0.4571713873029873,-0.0157990452974142,0.1106362609673185,0.0158285479416633,-0.5632527712730433,0.77282017847817,0.209005677368538,0.0002496098323097,0.0122403822408286,0.0002505429299415,0.3172536843467632,0.5972510282630304,0.1961312632384979,0.665384804232035,0.5402951269818019,0.8411150074739326,0.0631790029080021
2010-10-14,2010-10-15,JNJ,Johnson & Johnson,Stock,Train,0.251354337356653,0.4571713873029873,-0.0157990452974142,0.015797512633188,-0.3395041690828098,0.3923695863100058,0.0631790029080021,0.209005677368538,0.0002496098323097,0.0002495614053957,0.1152630808246091,0.153953892261085,0.19411302391612728,0.6087752562612536,0.5258992097263296,0.8199458852126001,0.0713388081800554
2010-10-15,2010-10-18,JNJ,Johnson & Johnson,Stock,Train,-0.2670932574589921,0.251354337356653,0.4571713873029873,0.1106362609673185,-0.1296484642911834,0.4557652996418009,0.0713388081800554,0.0631790029080021,0.209005677368538,0.0122403822408286,0.0168087242930622,0.2077220083575806,0.2731741413350269,0.6009250835381252,0.5338020113309728,0.8213412557431663,0.2071384404317975
2010-10-18,2010-10-19,JNJ,Johnson & Johnson,Stock,Train,0.4551246427428398,-0.2670932574589921,0.251354337356653,-0.0157990452974142,1.8157494997738977,0.8410407509243059,0.2071384404317975,0.0713388081800554,0.0631790029080021,0.0002496098323097,3.296946245929159,0.7073495447153203,0.3145491158121745,0.5837053289709409,0.5337851166403411,0.7895323140826105,0.8038146513902368
2010-10-19,2010-10-20,JNJ,Johnson & Johnson,Stock,Train,-0.8965571099434976,0.4551246427428398,-0.2670932574589921,0.4571713873029873,0.6507636998570734,-0.2418869555071791,0.8038146513902368,0.2071384404317975,0.0713388081800554,0.209005677368538,0.4234933930516671,0.058509299244532,0.5819099114722633,0.4385014750387883,0.5592651614338142,0.724523873542,0.2387246090879706
2010-10-20,2010-10-21,JNJ,Johnson & Johnson,Stock,Train,0.4885945242099738,-0.8965571099434976,0.4551246427428398,0.251354337356653,0.0158285479416633,0.0484319839530048,0.2387246090879706,0.8038146513902368,0.2071384404317975,0.0631790029080021,0.0002505429299415,0.0023456570696241,0.5882172280058293,0.4174474918391346,0.560231305368902,0.7241349692212543,0.3737541239151807
2010-10-21,2010-10-22,JNJ,Johnson & Johnson,Stock,Train,0.6113543358112222,0.4885945242099738,-0.8965571099434976,-0.2670932574589921,0.015797512633188,-0.2585040489591908,0.3737541239151807,0.2387246090879706,0.8038146513902368,0.0713388081800554,0.0002495614053957,0.0668243433282957,0.6450054687415425,0.4513121122938598,0.5697241765251425,0.7175182948936658,0.0793442209759242
2010-10-22,2010-10-25,JNJ,Johnson & Johnson,Stock,Train,-0.281681062508512,0.6113543358112222,0.4885945242099738,0.4551246427428398,0.1106362609673185,0.5324839646039892,0.0793442209759242,0.3737541239151807,0.2387246090879706,0.2071384404317975,0.0122403822408286,0.2835391725603824,0.6469882287504995,0.46849800780092626,0.5705824835168565,0.7198803030647295,0.0707838745951836
2010-10-25,2010-10-26,JNJ,Johnson & Johnson,Stock,Train,0.266052390696238,-0.281681062508512,0.6113543358112222,-0.8965571099434976,-0.0157990452974142,-0.177176566629144,0.0707838745951836,0.0793442209759242,0.3737541239151807,0.8038146513902368,0.0002496098323097,0.0313915357624915,0.6243737833326592,0.47177669804925393,0.5646218266131009,0.7177019821602578,0.0479823953674777
2010-10-26,2010-10-27,JNJ,Johnson & Johnson,Stock,Train,-0.2190488424244185,0.266052390696238,-0.281681062508512,0.4885945242099738,0.4571713873029873,0.6427792573091133,0.0479823953674777,0.0707838745951836,0.0793442209759242,0.2387246090879706,0.209005677368538,0.4131651736268553,0.40646350499601785,0.4819170461162607,0.5658666007661661,0.7148555430923929,0.1796393949992135
2010-10-27,2010-10-28,JNJ,Johnson & Johnson,Stock,Train,-0.4238388785838476,-0.2190488424244185,0.266052390696238,0.6113543358112222,0.251354337356653,-0.192448578501982,0.1796393949992135,0.0479823953674777,0.0707838745951836,0.3737541239151807,0.0631790029080021,0.0370364553674335,0.43331834657925267,0.48713159874816014,0.5660639903993225,0.7184840261189367,0.0002468988553155
2010-10-28,2010-10-29,JNJ,Johnson & Johnson,Stock,Train,-0.0157130154749337,-0.4238388785838476,-0.2190488424244185,-0.281681062508512,-0.2670932574589921,-0.5632527712730433,0.0002468988553155,0.1796393949992135,0.0479823953674777,0.0793442209759242,0.0713388081800554,0.3172536843467632,0.2678991068438925,0.478976858522098,0.5630201378025871,0.7179103040094047,0.0799793880107745
2010-10-29,2010-11-01,JNJ,Johnson & Johnson,Stock,Train,0.2828062729339195,-0.0157130154749337,-0.4238388785838476,0.266052390696238,0.4551246427428398,-0.3395041690828098,0.0799793880107745,0.0002468988553155,0.1796393949992135,0.0707838745951836,0.2071384404317975,0.1152630808246091,0.3066852161896413,0.48007801643888776,0.5435266004964731,0.708382476939432,0.0061656557762712
2010-11-01,2010-11-02,JNJ,Johnson & Johnson,Stock,Train,-0.0785216898459987,0.2828062729339195,-0.0157130154749337,-0.2190488424244185,-0.8965571099434976,-0.1296484642911834,0.0061656557762712,0.0799793880107745,0.0002468988553155,0.0479823953674777,0.8038146513902368,0.0168087242930622,0.26111927330334866,0.4562321727156316,0.5350552808180893,0.6989733179427936,0.0887413998423932
2010-11-02,2010-11-03,JNJ,Johnson & Johnson,Stock,Train,0.297894947661744,-0.0785216898459987,0.2828062729339195,-0.4238388785838476,0.4885945242099738,1.8157494997738977,0.0887413998423932,0.0061656557762712,0.0799793880107745,0.1796393949992135,0.2387246090879706,3.296946245929159,0.2974845766205664,0.34629183409659003,0.5321163268491182,0.6960639796487155,0.2343729860927323
2010-11-03,2010-11-04,JNJ,Johnson & Johnson,Stock,Train,0.4841208383169767,0.297894947661744,-0.0785216898459987,-0.0157130154749337,0.6113543358112222,0.6507636998570734,0.2343729860927323,0.0887413998423932,0.0061656557762712,0.0002468988553155,0.3737541239151807,0.4234933930516671,0.23510549035861286,0.34572611359501876,0.38486792361823763,0.6974614585083526,0.7815465065737933
2010-11-04,2010-11-05,JNJ,Johnson & Johnson,Stock,Train,0.8840511900188774,0.4841208383169767,0.297894947661744,0.2828062729339195,-0.281681062508512,0.0158285479416633,0.7815465065737933,0.2343729860927323,0.0887413998423932,0.0799793880107745,0.0793442209759242,0.0002505429299415,0.3504150914919467,0.39801338630866595,0.4043072805205394,0.7034927132302996,0.0288913531273781
2010-11-05,2010-11-08,JNJ,Johnson & Johnson,Stock,Train,-0.1699745661191055,0.8840511900188774,0.4841208383169767,-0.0785216898459987,0.266052390696238,0.015797512633188,0.0288913531273781,0.7815465065737933,0.2343729860927323,0.0061656557762712,0.0707838745951836,0.0002495614053957,0.4294812429413765,0.3869120308003147,0.4086044816557921,0.7045526222846217,0.2462258646831604
2010-11-08,2010-11-09,JNJ,Johnson & Johnson,Stock,Train,-0.4962115120421537,-0.1699745661191055,0.8840511900188774,0.297894947661744,-0.2190488424244185,0.1106362609673185,0.2462258646831604,0.0288913531273781,0.7815465065737933,0.0887413998423932,0.0479823953674777,0.0122403822408286,0.5430989201673706,0.42999066582773493,0.4290521214880872,0.6932613000856235,0.0009686158139983
2010-11-09,2010-11-10,JNJ,Johnson & Johnson,Stock,Train,-0.0311225933045166,-0.4962115120421537,-0.1699745661191055,0.4841208383169767,-0.4238388785838476,-0.0157990452974142,0.0009686158139983,0.2462258646831604,0.0288913531273781,0.2343729860927323,0.1796393949992135,0.0002496098323097,0.5481773886190636,0.42071066331090684,0.4296958787330711,0.657932920255701,0.315116326423689
2010-11-10,2010-11-11,JNJ,Johnson & Johnson,Stock,Train,-0.5613522302651777,-0.0311225933045166,-0.4962115120421537,0.8840511900188774,-0.0157130154749337,0.4571713873029873,0.315116326423689,0.0009686158139983,0.2462258646831604,0.7815465065737933,0.0002468988553155,0.209005677368538,0.5798021600943328,0.4405471421662271,0.45142616426371857,0.6640948902951711,0.0022008558534959
2010-11-11,2010-11-12,JNJ,Johnson & Johnson,Stock,Train,-0.0469132801400197,-0.5613522302651777,-0.0311225933045166,-0.1699745661191055,0.2828062729339195,0.251354337356653,0.0022008558534959,0.315116326423689,0.0009686158139983,0.0288913531273781,0.0799793880107745,0.0631790029080021,0.25124600843998923,0.44124969041428935,0.44196214771200415,0.656909974337906,0.15357069036728
2010-11-12,2010-11-15,JNJ,Johnson & Johnson,Stock,Train,-0.3918809645380597,-0.0469132801400197,-0.5613522302651777,-0.4962115120421537,-0.0785216898459987,-0.2670932574589921,0.15357069036728,0.0022008558534959,0.315116326423689,0.2462258646831604,0.0061656557762712,0.0713388081800554,0.2507204461691606,0.45418941677772556,0.4477706898525918,0.6586860841330681,0.5409305568147245
2010-11-15,2010-11-16,JNJ,Johnson & Johnson,Stock,Train,0.7354798140090076,-0.3918809645380597,-0.0469132801400197,-0.0311225933045166,0.297894947661744,0.4551246427428398,0.5409305568147245,0.15357069036728,0.0022008558534959,0.0009686158139983,0.0887413998423932,0.2071384404317975,0.49882080667524326,0.5102276889710073,0.47128514111823055,0.6167432990781051,2.4691795793048046
2010-11-16,2010-11-17,JNJ,Johnson & Johnson,Stock,Train,-1.5713623322788428,0.7354798140090076,-0.3918809645380597,-0.5613522302651777,0.4841208383169767,-0.8965571099434976,2.4691795793048046,0.5409305568147245,0.15357069036728,0.315116326423689,0.2343729860927323,0.8038146513902368,0.8376749841048401,0.7178085661731203,0.5779689861878566,0.6532836186462662,0.016078752550771
2010-11-17,2010-11-18,JNJ,Johnson & Johnson,Stock,Train,-0.1268020210831479,-1.5713623322788428,0.7354798140090076,-0.0469132801400197,0.8840511900188774,0.4885945242099738,0.016078752550771,2.4691795793048046,0.5409305568147245,0.0022008558534959,0.7815465065737933,0.2387246090879706,0.8350347116247979,0.6863154495842261,0.5453499947163278,0.6364052134710956,1.4730518327940558
2010-11-18,2010-11-19,JNJ,Johnson & Johnson,Stock,Train,1.2136934673936643,-0.1268020210831479,-1.5713623322788428,-0.3918809645380597,-0.1699745661191055,0.6113543358112222,1.4730518327940558,0.016078752550771,2.4691795793048046,0.15357069036728,0.0288913531273781,0.3737541239151807,1.0780587212320871,0.7481082632190902,0.599273079244285,0.6507853321312596,0.0
