Date,Target_Date,Ticker,Asset,Role,Split,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Return_Lag10,Return_Lag21,Squared_Return_Lag1,Squared_Return_Lag2,Squared_Return_Lag3,Squared_Return_Lag5,Squared_Return_Lag10,Squared_Return_Lag21,Rolling_Vol_5,Rolling_Vol_10,Rolling_Vol_21,Rolling_Vol_63,Target_Squared_Return
2010-09-28,2010-09-29,WMT,Walmart,Stock,Train,0.6337024304153583,-1.1156511596564338,0.7982869620569435,0.4655805243863421,0.3790947670015695,-0.886305888502148,0.4015787703143321,1.2446775100427456,0.6372620737901039,0.2167652246878613,0.1437128423679743,0.7855381279935819,0.7995311769153431,0.6351845352498848,0.7461795082681527,0.8981926989187481,0.7693450806785568
2010-09-29,2010-09-30,WMT,Walmart,Stock,Train,-0.8771231844379425,0.6337024304153583,-1.1156511596564338,-0.316338232815868,0.5471146261228345,-0.8143750351252557,0.7693450806785568,0.4015787703143321,1.2446775100427456,0.1000698775410662,0.2993344141175289,0.6632066978352614,0.8658903360459527,0.7185164954651652,0.7454788190034923,0.8759932277287249,0.1012248393429819
2010-09-30,2010-10-01,WMT,Walmart,Stock,Train,0.3181585129192396,-0.8771231844379425,0.6337024304153583,0.7982869620569435,-0.2637782677446549,2.0920675078643134,0.1012248393429819,0.7693450806785568,0.4015787703143321,0.6372620737901039,0.0695789745343708,4.376746457461599,0.886328770324138,0.7059503251133876,0.7039257152700641,0.8748057179502309,0.0896697750532682
2010-10-01,2010-10-04,WMT,Walmart,Stock,Train,-0.2994491193062158,0.3181585129192396,-0.8771231844379425,-1.1156511596564338,0.9948762048583628,1.0877554095728523,0.0896697750532682,0.1012248393429819,0.7693450806785568,1.2446775100427456,0.9897786629933792,1.1832118310550042,0.7495301258775978,0.7079081458383486,0.5846642779711502,0.8697211503651805,0.1543179752208019
2010-10-04,2010-10-05,WMT,Walmart,Stock,Train,0.3928332664385769,-0.2994491193062158,0.3181585129192396,0.6337024304153583,0.0560141389681789,0.5395217828428376,0.1543179752208019,0.0896697750532682,0.1012248393429819,0.4015787703143321,0.0031375837643464,0.291083754161914,0.6145086341038206,0.6427142921547322,0.5503740737450936,0.8606809280024229,0.6391361244200884
2010-10-05,2010-10-06,WMT,Walmart,Stock,Train,0.7994598954419717,0.3928332664385769,-0.2994491193062158,-0.8771231844379425,0.4655805243863421,-0.3464761591145808,0.6391361244200884,0.1543179752208019,0.0896697750532682,0.7693450806785568,0.2167652246878613,0.1200457288347923,0.6579131226522987,0.6904212593812075,0.5620487575321755,0.8615858113920198,1.0643183854188958
2010-10-06,2010-10-07,WMT,Walmart,Stock,Train,1.0316580758269165,0.7994598954419717,0.3928332664385769,0.3181585129192396,-0.316338232815868,-0.0578540537727742,1.0643183854188958,0.6391361244200884,0.1543179752208019,0.1012248393429819,0.1000698775410662,0.003347091537943,0.51057853411622,0.7464829506082347,0.5782108847536741,0.8673023143572212,0.134848954709993
2010-10-07,2010-10-08,WMT,Walmart,Stock,Train,-0.3672178572863703,1.0316580758269165,0.7994598954419717,-0.2994491193062158,0.7982869620569435,0.1542335025172131,0.134848954709993,1.0643183854188958,0.6391361244200884,0.0896697750532682,0.6372620737901039,0.0237879732987271,0.6319146225638046,0.7500775493232419,0.5900438375532737,0.8688807254381439,0.0084572909488665
2010-10-08,2010-10-11,WMT,Walmart,Stock,Train,0.0919635305372002,-0.3672178572863703,1.0316580758269165,0.3928332664385769,-1.1156511596564338,0.1155343729134379,0.0084572909488665,0.134848954709993,1.0643183854188958,0.1543179752208019,1.2446775100427456,0.0133481913245013,0.5571343645304434,0.7126295307627546,0.5905837503439972,0.854607049920993,0.1346069038129032
2010-10-11,2010-10-12,WMT,Walmart,Stock,Train,0.3668881352849983,0.0919635305372002,-0.3672178572863703,0.7994598954419717,0.6337024304153583,0.4607243160445365,0.1346069038129032,0.0084572909488665,0.134848954709993,0.6391361244200884,0.4015787703143321,0.212266895394706,0.5572191619915597,0.5831265179005599,0.5908229805349782,0.8504948345812221,1.616806328333473
2010-10-12,2010-10-13,WMT,Walmart,Stock,Train,-1.2715369944808814,0.3668881352849983,0.0919635305372002,1.0316580758269165,-0.8771231844379425,0.858186649849068,1.616806328333473,0.1346069038129032,0.0084572909488665,1.0643183854188958,0.7693450806785568,0.7364843259791669,0.8594536841344829,0.7233629525469094,0.6730729235258321,0.8664534249004694,0.0344600788338061
2010-10-13,2010-10-14,WMT,Walmart,Stock,Train,-0.1856342609374845,-1.2715369944808814,0.3668881352849983,-0.3672178572863703,0.3181585129192396,0.3790947670015695,0.0344600788338061,1.616806328333473,0.1346069038129032,0.134848954709993,0.1012248393429819,0.1437128423679743,0.6237469544758002,0.6583575647884171,0.6567728229249735,0.8672972146856993,1.1337241953795285
2010-10-14,2010-10-15,WMT,Walmart,Stock,Train,-1.064764854500527,-0.1856342609374845,-1.2715369944808814,0.0919635305372002,-0.2994491193062158,0.5471146261228345,1.1337241953795285,0.0344600788338061,1.616806328333473,0.0084572909488665,0.0896697750532682,0.2993344141175289,0.7205538343201399,0.7442193993724919,0.7006201202437404,0.8565395225821817,0.0352093963438816
2010-10-15,2010-10-18,WMT,Walmart,Stock,Train,0.1876416700625999,-1.064764854500527,-0.1856342609374845,0.3668881352849983,0.3928332664385769,-0.2637782677446549,0.0352093963438816,1.1337241953795285,0.0344600788338061,0.1346069038129032,0.1543179752208019,0.0695789745343708,0.7383544862141448,0.74205799633192,0.6918185175993514,0.8548675594845234,0.5861417805498874
2010-10-18,2010-10-19,WMT,Walmart,Stock,Train,0.7655989684879986,0.1876416700625999,-1.064764854500527,-1.2715369944808814,0.7994598954419717,0.9948762048583628,0.5861417805498874,0.0352093963438816,1.1337241953795285,1.616806328333473,0.6391361244200884,0.9897786629933792,0.8535485755161061,0.772814039137845,0.707161323886012,0.7930221914454855,0.675391422180127
2010-10-19,2010-10-20,WMT,Walmart,Stock,Train,-0.8218220136867392,0.7655989684879986,0.1876416700625999,-0.1856342609374845,1.0316580758269165,0.0560141389681789,0.675391422180127,0.5861417805498874,0.0352093963438816,0.0344600788338061,1.0643183854188958,0.0031375837643464,0.7440603815602123,0.7647351512638115,0.6990377768359638,0.7882749432391266,0.0789022225749325
2010-10-20,2010-10-21,WMT,Walmart,Stock,Train,0.2808953943640453,-0.8218220136867392,0.7655989684879986,-1.064764854500527,-0.3672178572863703,0.4655805243863421,0.0789022225749325,0.675391422180127,0.5861417805498874,1.1337241953795285,0.134848954709993,0.2167652246878613,0.7784970453602837,0.669271652451449,0.7019704882900119,0.7800532319534399,1.0855179177826408
2010-10-21,2010-10-22,WMT,Walmart,Stock,Train,1.0418819116304117,0.2808953943640453,-0.8218220136867392,0.1876416700625999,0.0919635305372002,-0.316338232815868,1.0855179177826408,0.0789022225749325,0.675391422180127,0.0352093963438816,0.0084572909488665,0.1000698775410662,0.7138321893776034,0.77115663595412,0.7320671131175932,0.7662823412904352,0.0030801401079477
2010-10-22,2010-10-25,WMT,Walmart,Stock,Train,0.0554990099726809,1.0418819116304117,0.2808953943640453,0.7655989684879986,0.3668881352849983,0.7982869620569435,0.0030801401079477,1.0855179177826408,0.0789022225749325,0.5861417805498874,0.1346069038129032,0.6372620737901039,0.7210181192323897,0.7704394368061258,0.7280480933697194,0.7525050790022619,0.0414840463096634
