Date,Target_Date,Ticker,Asset,Role,Split,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Return_Lag10,Return_Lag21,Squared_Return_Lag1,Squared_Return_Lag2,Squared_Return_Lag3,Squared_Return_Lag5,Squared_Return_Lag10,Squared_Return_Lag21,Rolling_Vol_5,Rolling_Vol_10,Rolling_Vol_21,Rolling_Vol_63,Target_Squared_Return
2010-09-28,2010-09-29,AAPL,Apple,Stock,Train,-1.4878559991090752,-0.3976091451351773,1.169919784904705,1.3928126866122668,0.8025127099445204,0.3635726982069961,2.2137154740848644,0.1580930322951265,1.368712303111471,1.9399271799880804,0.6440266496224979,0.1321851068815155,1.1843248857587363,1.3096176695874573,1.1837629156191443,1.4158129839209117,0.0315368233576803
2010-09-29,2010-09-30,AAPL,Apple,Stock,Train,0.1775861012514221,-1.4878559991090752,-0.3976091451351773,0.4057658452914754,2.322740176491235,0.2471496655909418,0.0315368233576803,2.2137154740848644,0.1580930322951265,0.1646459212051055,5.395121927486535,0.0610829572017143,0.9916159204017582,1.3178911782470002,1.1880152013537062,1.3922978306213527,1.6069167368408577
2010-09-30,2010-10-01,AAPL,Apple,Stock,Train,-1.2676421959057915,0.1775861012514221,-1.4878559991090752,1.169919784904705,-0.4348188595905152,2.93066374966774,1.6069167368408577,0.0315368233576803,2.2137154740848644,1.368712303111471,0.1890674406555961,8.588790013616578,1.0870757847957326,1.2898259155887972,1.2671492915870741,1.3931008602010866,0.1887433574936113
2010-10-01,2010-10-04,AAPL,Apple,Stock,Train,-0.4344460351914969,-1.2676421959057915,0.1775861012514221,-0.3976091451351773,2.814405183231574,0.7323284376696506,0.1887433574936113,1.6069167368408577,0.0315368233576803,0.1580930322951265,7.920876535400753,0.5363049406196714,0.6843665067051141,1.2898037242754206,1.1859476937475228,1.3914951613284334,1.912442930664667
2010-10-04,2010-10-05,AAPL,Apple,Stock,Train,-1.382911034978269,-0.4344460351914969,-1.2676421959057915,-1.4878559991090752,0.1904564319382435,2.5835974098210013,1.912442930664667,0.1887433574936113,1.6069167368408577,2.2137154740848644,0.0362736524666467,6.674975576033787,0.7227857770040297,1.0194789950106142,1.2595526896355478,1.4045432392368988,13.17609334099318
2010-10-05,2010-10-06,AAPL,Apple,Stock,Train,3.6298888882434377,-1.382911034978269,-0.4344460351914969,0.1775861012514221,1.3928126866122668,-0.3716322577205764,13.17609334099318,1.912442930664667,0.1887433574936113,0.0315368233576803,1.9399271799880804,0.1381105349784929,2.050081641981848,1.5788477114193504,1.3635212611630643,1.3908217180317484,0.0074881195958754
2010-10-06,2010-10-07,AAPL,Apple,Stock,Train,0.0865339216485387,3.6298888882434377,-1.382911034978269,-1.2676421959057915,0.4057658452914754,1.9626984355119947,0.0074881195958754,13.17609334099318,1.912442930664667,1.6069167368408577,0.1646459212051055,3.852185148761232,2.050118615303214,1.52036051891468,1.3520721476555875,1.3899301457289819,0.0001067198995388
2010-10-07,2010-10-08,AAPL,Apple,Stock,Train,0.0103305323937757,0.0865339216485387,3.6298888882434377,-0.4344460351914969,1.169919784904705,0.0569822311485695,0.0001067198995388,0.0074881195958754,13.17609334099318,0.1887433574936113,1.368712303111471,0.003246974666669,1.9075976805823605,1.5152107114894018,1.3165128717442982,1.389089421249742,2.7655514949485926
2010-10-08,2010-10-11,AAPL,Apple,Stock,Train,1.662994736897442,0.0103305323937757,0.0865339216485387,-1.382911034978269,-0.3976091451351773,0.1291990195913042,2.7655514949485926,0.0001067198995388,0.0074881195958754,1.912442930664667,0.1580930322951265,0.0166923866633542,1.9138138615301188,1.5643622299315,1.338756511616158,1.3947056903232269,0.1915854408727239
2010-10-11,2010-10-12,AAPL,Apple,Stock,Train,0.4377047416612298,1.662994736897442,0.0103305323937757,3.6298888882434377,-1.4878559991090752,1.3686771212230369,0.1915854408727239,2.7655514949485926,0.0001067198995388,13.17609334099318,2.2137154740848644,1.8732770621593795,1.5288054029598077,1.5595250500656077,1.335822541098566,1.3615401250906067,1.1468492552523657
