Date,Target_Date,Ticker,Asset,Role,Split,Return_Lag1,Return_Lag2,Return_Lag3,Return_Lag5,Return_Lag10,Return_Lag21,Squared_Return_Lag1,Squared_Return_Lag2,Squared_Return_Lag3,Squared_Return_Lag5,Squared_Return_Lag10,Squared_Return_Lag21,Rolling_Vol_5,Rolling_Vol_10,Rolling_Vol_21,Rolling_Vol_63,Target_Squared_Return
2010-09-28,2010-09-29,JPM,JPMorgan Chase,Stock,Train,-0.333244644945099,-1.6999018865916908,1.6487843184081,-1.6143429586506113,0.6364454893846028,-2.0704920664144377,0.1110519933845851,2.8896664240379897,2.7184897286284624,2.606103188144809,0.4050628609580065,4.286937397085128,1.5363549514008115,1.7137362883326042,2.047918575566524,1.8925190793838202,1.9490098449384612
2010-09-29,2010-09-30,JPM,JPMorgan Chase,Stock,Train,-1.3960694269764886,-0.333244644945099,-1.6999018865916908,-2.1256146387561112,0.0244194309790372,1.4125804636848218,1.9490098449384612,0.1110519933845851,2.8896664240379897,4.518237592494273,0.0005963086093399,1.9953835663840265,1.5112094557805809,1.691689619953002,2.0139527396468826,1.8945812235172999,0.8380281550435968
2010-09-30,2010-10-01,JPM,JPMorgan Chase,Stock,Train,-0.9154387773322676,-1.3960694269764886,-0.333244644945099,1.6487843184081,-2.294992245680363,3.725125391690158,0.8380281550435968,1.9490098449384612,0.1110519933845851,2.7184897286284624,5.266989407732995,13.876559183814752,1.3278462528197905,1.676239258737679,2.015365421980109,1.890426999229191,3.808202695238324
2010-10-01,2010-10-04,JPM,JPMorgan Chase,Stock,Train,1.951461681724323,-0.9154387773322676,-1.3960694269764886,-1.6999018865916908,2.7816828205050785,1.1067341386919791,3.808202695238324,0.8380281550435968,1.9490098449384612,2.8896664240379897,7.737759313893089,1.2248604537462773,1.453485854229768,1.774032476587573,1.8945667945000226,1.9021843289289457,0.2391038276753464
2010-10-04,2010-10-05,JPM,JPMorgan Chase,Stock,Train,0.4889824410705833,1.951461681724323,-0.9154387773322676,-0.333244644945099,-1.4673358045016538,2.6123349920760064,0.2391038276753464,3.808202695238324,0.8380281550435968,0.1110519933845851,2.153074363172516,6.824294110824749,1.3169138264460272,1.4470981370564329,1.8834572365026385,1.8959553192644727,3.083475124444172
2010-10-05,2010-10-06,JPM,JPMorgan Chase,Stock,Train,1.7559826663279372,0.4889824410705833,1.951461681724323,-1.3960694269764886,-1.6143429586506113,-2.2983447211719477,3.083475124444172,0.2391038276753464,3.808202695238324,1.9490098449384612,2.606103188144809,5.282388457338958,1.5171713839464873,1.5726791291386162,1.835076528774043,1.8077191087659539,0.4274300291961403
2010-10-06,2010-10-07,JPM,JPMorgan Chase,Stock,Train,0.6537813313303924,1.7559826663279372,0.4889824410705833,-0.9154387773322676,-2.1256146387561112,2.17066378081259,0.4274300291961403,3.083475124444172,0.2391038276753464,0.8380281550435968,4.518237592494273,4.711781249331607,1.1510601499144888,1.51226882213592,1.7565386678226986,1.8092423537423457,0.9157113795626068
2010-10-07,2010-10-08,JPM,JPMorgan Chase,Stock,Train,-0.9569280952937932,0.6537813313303924,1.7559826663279372,1.951461681724323,1.6487843184081,2.4742191119621495,0.9157113795626068,0.4274300291961403,3.083475124444172,3.808202695238324,2.7184897286284624,6.121760213998767,1.1664472968436563,1.3677552666599042,1.7134717599230371,1.8002367509521366,0.2838895305989842
2010-10-08,2010-10-11,JPM,JPMorgan Chase,Stock,Train,-0.5328128476294319,-0.9569280952937932,0.6537813313303924,0.4889824410705833,-1.6999018865916908,-0.851513321317416,0.2838895305989842,0.9157113795626068,0.4274300291961403,0.2391038276753464,2.8896664240379897,0.7250749363810169,1.0668353427351303,1.2670484726817262,1.6244924009900448,1.7983336652616246,1.1294394369666592
2010-10-11,2010-10-12,JPM,JPMorgan Chase,Stock,Train,1.0627508818940867,-0.5328128476294319,-0.9569280952937932,1.7559826663279372,-0.333244644945099,3.363323992534617,1.1294394369666592,0.2838895305989842,0.9157113795626068,3.083475124444172,0.1110519933845851,11.311948278758996,1.124018127524348,1.1770513142156098,1.6332273071114913,1.7556518634304235,2.796747206177636
